"   Sample Date,       CO2                                                                  "
" 797.20, 278.54"
" 798.20, 278.55"
" 799.20, 278.56"
" 800.20, 278.57"
" 801.20, 278.58"
" 802.20, 278.59"
" 803.20, 278.60"
" 804.20, 278.61"
" 805.20, 278.62"
" 806.20, 278.63"
" 807.20, 278.65"
" 808.20, 278.66"
" 809.20, 278.68"
" 810.20, 278.69"
" 811.20, 278.71"
" 812.20, 278.72"
" 813.20, 278.74"
" 814.20, 278.76"
" 815.20, 278.77"
" 816.20, 278.79"
" 817.20, 278.81"
" 818.20, 278.83"
" 819.20, 278.85"
" 820.20, 278.87"
" 821.20, 278.88"
" 822.20, 278.90"
" 823.20, 278.92"
" 824.20, 278.94"
" 825.20, 278.96"
" 826.20, 278.98"
" 827.20, 279.00"
" 828.20, 279.02"
" 829.21, 279.04"
" 830.21, 279.05"
" 831.21, 279.07"
" 832.21, 279.09"
" 833.21, 279.11"
" 834.21, 279.12"
" 835.21, 279.14"
" 836.21, 279.16"
" 837.21, 279.17"
" 838.21, 279.19"
" 839.21, 279.20"
" 840.21, 279.22"
" 841.21, 279.23"
" 842.21, 279.24"
" 843.21, 279.26"
" 844.21, 279.27"
" 845.21, 279.28"
" 846.21, 279.29"
" 847.21, 279.30"
" 848.21, 279.30"
" 849.21, 279.31"
" 850.21, 279.32"
" 851.21, 279.32"
" 852.21, 279.33"
" 853.21, 279.33"
" 854.21, 279.33"
" 855.21, 279.33"
" 856.21, 279.33"
" 857.21, 279.33"
" 858.21, 279.33"
" 859.21, 279.32"
" 860.21, 279.32"
" 861.21, 279.31"
" 862.21, 279.30"
" 863.21, 279.29"
" 864.21, 279.29"
" 865.21, 279.27"
" 866.21, 279.26"
" 867.21, 279.25"
" 868.21, 279.24"
" 869.21, 279.23"
" 870.22, 279.21"
" 871.22, 279.20"
" 872.22, 279.19"
" 873.22, 279.17"
" 874.22, 279.16"
" 875.22, 279.14"
" 876.22, 279.13"
" 877.22, 279.11"
" 878.22, 279.10"
" 879.22, 279.08"
" 880.22, 279.07"
" 881.22, 279.06"
" 882.22, 279.04"
" 883.22, 279.03"
" 884.22, 279.02"
" 885.22, 279.00"
" 886.22, 278.99"
" 887.22, 278.98"
" 888.22, 278.97"
" 889.22, 278.96"
" 890.22, 278.95"
" 891.22, 278.95"
" 892.22, 278.94"
" 893.22, 278.93"
" 894.22, 278.93"
" 895.22, 278.93"
" 896.22, 278.93"
" 897.22, 278.92"
" 898.22, 278.93"
" 899.22, 278.93"
" 900.22, 278.93"
" 901.22, 278.94"
" 902.22, 278.94"
" 903.22, 278.95"
" 904.22, 278.96"
" 905.22, 278.97"
" 906.22, 278.98"
" 907.22, 278.99"
" 908.22, 279.00"
" 909.22, 279.01"
" 910.23, 279.02"
" 911.23, 279.03"
" 912.23, 279.04"
" 913.23, 279.06"
" 914.23, 279.07"
" 915.23, 279.08"
" 916.23, 279.10"
" 917.23, 279.11"
" 918.23, 279.12"
" 919.23, 279.13"
" 920.23, 279.14"
" 921.23, 279.16"
" 922.23, 279.17"
" 923.23, 279.18"
" 924.23, 279.18"
" 925.23, 279.19"
" 926.23, 279.20"
" 927.23, 279.21"
" 928.23, 279.21"
" 929.23, 279.22"
" 930.23, 279.22"
" 931.23, 279.22"
" 932.23, 279.22"
" 933.23, 279.22"
" 934.23, 279.22"
" 935.23, 279.21"
" 936.23, 279.20"
" 937.23, 279.20"
" 938.23, 279.19"
" 939.23, 279.17"
" 940.23, 279.16"
" 941.23, 279.14"
" 942.23, 279.12"
" 943.23, 279.10"
" 944.23, 279.08"
" 945.23, 279.05"
" 946.23, 279.02"
" 947.23, 278.99"
" 948.23, 278.96"
" 949.23, 278.93"
" 950.24, 278.90"
" 951.24, 278.86"
" 952.24, 278.83"
" 953.24, 278.79"
" 954.24, 278.76"
" 955.24, 278.73"
" 956.24, 278.69"
" 957.24, 278.66"
" 958.24, 278.63"
" 959.24, 278.61"
" 960.24, 278.58"
" 961.24, 278.56"
" 962.24, 278.54"
" 963.24, 278.53"
" 964.24, 278.52"
" 965.24, 278.51"
" 966.24, 278.51"
" 967.24, 278.51"
" 968.24, 278.52"
" 969.24, 278.53"
" 970.24, 278.55"
" 971.24, 278.57"
" 972.24, 278.60"
" 973.24, 278.63"
" 974.24, 278.67"
" 975.24, 278.71"
" 976.24, 278.75"
" 977.24, 278.80"
" 978.24, 278.85"
" 979.24, 278.90"
" 980.24, 278.96"
" 981.24, 279.01"
" 982.24, 279.07"
" 983.24, 279.14"
" 984.24, 279.20"
" 985.24, 279.26"
" 986.24, 279.33"
" 987.24, 279.40"
" 988.24, 279.46"
" 989.24, 279.53"
" 990.24, 279.60"
" 991.25, 279.67"
" 992.25, 279.73"
" 993.25, 279.80"
" 994.25, 279.87"
" 995.25, 279.93"
" 996.25, 279.99"
" 997.25, 280.05"
" 998.25, 280.11"
" 999.25, 280.17"
"1000.25, 280.22"
"1001.25, 280.27"
"1002.25, 280.32"
"1003.25, 280.37"
"1004.25, 280.41"
"1005.25, 280.45"
"1006.25, 280.48"
"1007.25, 280.51"
"1008.25, 280.54"
"1009.25, 280.56"
"1010.25, 280.58"
"1011.25, 280.60"
"1012.25, 280.62"
"1013.25, 280.64"
"1014.25, 280.66"
"1015.25, 280.67"
"1016.25, 280.69"
"1017.25, 280.71"
"1018.25, 280.72"
"1019.25, 280.74"
"1020.25, 280.76"
"1021.25, 280.78"
"1022.25, 280.80"
"1023.25, 280.83"
"1024.25, 280.86"
"1025.25, 280.89"
"1026.25, 280.93"
"1027.25, 280.97"
"1028.25, 281.01"
"1029.25, 281.06"
"1030.25, 281.10"
"1031.26, 281.15"
"1032.26, 281.21"
"1033.26, 281.26"
"1034.26, 281.32"
"1035.26, 281.38"
"1036.26, 281.44"
"1037.26, 281.50"
"1038.26, 281.57"
"1039.26, 281.63"
"1040.26, 281.70"
"1041.26, 281.76"
"1042.26, 281.83"
"1043.26, 281.89"
"1044.26, 281.96"
"1045.26, 282.02"
"1046.26, 282.09"
"1047.26, 282.15"
"1048.26, 282.21"
"1049.26, 282.28"
"1050.26, 282.34"
"1051.26, 282.39"
"1052.26, 282.45"
"1053.26, 282.51"
"1054.26, 282.56"
"1055.26, 282.61"
"1056.26, 282.65"
"1057.26, 282.70"
"1058.26, 282.74"
"1059.26, 282.78"
"1060.26, 282.81"
"1061.26, 282.84"
"1062.26, 282.87"
"1063.26, 282.90"
"1064.26, 282.92"
"1065.26, 282.94"
"1066.26, 282.96"
"1067.26, 282.97"
"1068.26, 282.98"
"1069.26, 282.99"
"1070.26, 283.00"
"1071.26, 283.01"
"1072.27, 283.01"
"1073.27, 283.01"
"1074.27, 283.02"
"1075.27, 283.01"
"1076.27, 283.01"
"1077.27, 283.01"
"1078.27, 283.00"
"1079.27, 283.00"
"1080.27, 282.99"
"1081.27, 282.98"
"1082.27, 282.97"
"1083.27, 282.96"
"1084.27, 282.95"
"1085.27, 282.94"
"1086.27, 282.93"
"1087.27, 282.92"
"1088.27, 282.91"
"1089.27, 282.89"
"1090.27, 282.88"
"1091.27, 282.87"
"1092.27, 282.86"
"1093.27, 282.85"
"1094.27, 282.83"
"1095.27, 282.82"
"1096.27, 282.81"
"1097.27, 282.80"
"1098.27, 282.79"
"1099.27, 282.79"
"1100.27, 282.78"
"1101.27, 282.77"
"1102.27, 282.77"
"1103.27, 282.77"
"1104.27, 282.77"
"1105.27, 282.77"
"1106.27, 282.77"
"1107.27, 282.77"
"1108.27, 282.78"
"1109.27, 282.78"
"1110.27, 282.79"
"1111.27, 282.80"
"1112.28, 282.81"
"1113.28, 282.82"
"1114.28, 282.83"
"1115.28, 282.85"
"1116.28, 282.86"
"1117.28, 282.88"
"1118.28, 282.90"
"1119.28, 282.92"
"1120.28, 282.94"
"1121.28, 282.96"
"1122.28, 282.98"
"1123.28, 283.00"
"1124.28, 283.02"
"1125.28, 283.05"
"1126.28, 283.07"
"1127.28, 283.09"
"1128.28, 283.12"
"1129.28, 283.14"
"1130.28, 283.17"
"1131.28, 283.20"
"1132.28, 283.22"
"1133.28, 283.25"
"1134.28, 283.28"
"1135.28, 283.31"
"1136.28, 283.33"
"1137.28, 283.36"
"1138.28, 283.39"
"1139.28, 283.41"
"1140.28, 283.44"
"1141.28, 283.47"
"1142.28, 283.50"
"1143.28, 283.52"
"1144.28, 283.55"
"1145.28, 283.57"
"1146.28, 283.60"
"1147.28, 283.62"
"1148.28, 283.65"
"1149.28, 283.67"
"1150.28, 283.70"
"1151.28, 283.72"
"1152.29, 283.74"
"1153.29, 283.76"
"1154.29, 283.78"
"1155.29, 283.80"
"1156.29, 283.82"
"1157.29, 283.84"
"1158.29, 283.85"
"1159.29, 283.87"
"1160.29, 283.88"
